listing_id,area_sqm,rooms,price_cold,lv95_east,lv95_north,population
4538,116,4.0,2125,2585618.75,1220626.0,124.0
4539,52,1.0,1160,2745046.5,1253445.75,121.0
4540,50,2.0,1588,2604138.75,1187428.875,3.0
4541,125,3.0,1930,2734338.0,1249444.25,
4542,44,2.0,1570,2554344.5,1145818.5,83.0
4543,39,2.0,1206,2599746.0,1200538.0,165.0
4544,54,2.0,1490,2605648.25,1201045.375,72.0
4545,184,4.0,2250,2647646.5,1249011.375,61.0
4546,40,1.0,1250,2713901.75,1098143.0,26.0
4547,111,4.0,1340,2606276.5,1126015.5,177.0
4548,65,3.0,1890,2696209.75,1228841.125,77.0
4549,93,3.0,2920,2532593.0,1151776.375,41.0
4550,130,4.0,2000,2594392.75,1123029.625,44.0
4552,54,2.0,1450,2528002.0,1152329.0,74.0
4553,57,3.0,1375,2614096.5,1197230.75,40.0
4554,75,4.0,2900,2500547.0,1117605.125,92.0
4555,70,3.0,1560,2602801.75,1184254.25,69.0
4556,90,3.0,2200,2535460.0,1152850.0,22.0
4557,76,2.0,1950,2611317.5,1266944.25,73.0
4558,56,2.0,1444,2745321.0,1253139.375,54.0
4559,48,2.0,1375,2599658.25,1200382.0,190.0
4560,126,4.0,1670,2715838.5,1254327.75,34.0
4562,58,3.0,2150,2506291.75,1124464.625,67.0
4563,55,4.0,1510,2759329.0,1191461.375,80.0
4564,64,3.0,1400,2604170.5,1200970.0,103.0
4565,69,2.0,1600,2716790.0,1095188.0,6.0
4566,100,4.0,1640,2615821.5,1207336.125,14.0
4567,76,3.0,1785,2611922.0,1267070.125,233.0
4568,90,3.0,2200,2577816.75,1184367.25,60.0
4569,70,2.0,1750,2746247.75,1256199.375,81.0
4570,75,3.0,1800,2716684.0,1094683.625,101.0
4571,140,4.0,1800,2573665.5,1212525.75,155.0
4572,105,5.0,1890,2610467.5,1265048.5,46.0
4573,74,3.0,1250,2647659.75,1249135.0,90.0
4574,146,4.0,4300,2609301.0,1262786.75,35.0
4575,90,4.0,1610,2663679.0,1244242.25,281.0
4576,110,3.0,1980,2536234.5,1167885.875,51.0
4578,80,4.0,1950,2532866.0,1153571.875,104.0
4579,67,4.0,2050,2499312.25,1110858.25,88.0
4580,65,3.0,920,2633415.25,1255761.0,33.0
4582,80,3.0,1740,2765143.5,1253546.125,99.0
4583,68,3.0,1150,2585568.75,1219506.125,64.0
4584,94,4.0,1690,2664368.0,1211896.375,93.0
4585,116,5.0,2100,2722167.25,1258833.875,68.0
4586,76,3.0,1270,2578696.75,1184140.75,46.0
4587,60,2.0,1720,2570807.5,1163423.75,176.0
4588,63,3.0,1560,2666928.75,1257461.0,221.0
4589,112,4.0,2285,2612625.5,1259717.625,81.0
4590,78,4.0,1520,2636089.0,1244130.625,95.0
4591,75,3.0,1650,2518455.0,1173855.0,38.0
4592,65,3.0,1600,2529795.0,1152130.0,3.0
4593,85,4.0,2375,2691859.5,1207663.0,44.0
4594,64,3.0,1700,2534219.25,1154948.125,186.0
4595,115,4.0,1970,2590586.75,1214046.875,40.0
4596,82,4.0,1730,2572016.75,1163604.25,
4597,87,3.0,3100,2685115.5,1239177.0,157.0
4598,29,1.0,1690,2685149.75,1248203.125,83.0
4599,80,4.0,1400,2582171.25,1213610.0,26.0
4600,78,3.0,2490,2707468.25,1234809.25,50.0
4601,70,2.0,1990,2696328.25,1244808.25,101.0
4602,78,3.0,1710,2703349.75,1242576.125,98.0
4603,95,3.0,1500,2736810.75,1246288.75,71.0
4604,89,3.0,1945,2759267.75,1190738.875,209.0
4605,47,2.0,1250,2613724.75,1266956.875,117.0
4606,100,3.0,950,2699182.75,1282215.25,89.0
4608,78,3.0,1300,2732532.0,1264855.25,60.0
4609,116,5.0,1590,2577525.5,1182779.75,238.0
4610,87,3.0,1590,2607035.75,1228676.875,102.0
4611,90,3.0,1420,2530715.5,1175013.0,124.0
4612,79,3.0,1560,2608169.75,1259239.375,36.0
4613,65,3.0,1940,2681738.0,1246769.625,349.0
4614,106,4.0,2120,2759597.25,1199332.125,41.0
4615,186,6.0,4800,2686808.25,1252578.75,12.0
4616,101,5.0,2519,2603913.25,1201089.625,225.0
4617,76,3.0,1580,2619145.0,1235141.125,
4618,114,4.0,2300,2714428.0,1229396.25,
4619,65,3.0,1430,2700042.25,1259566.75,153.0
4620,75,3.0,1200,2609687.25,1191575.25,96.0
4622,80,3.0,1050,2594153.0,1245627.125,11.0
4623,68,2.0,2450,2686734.75,1250248.25,125.0
4624,75,2.0,2150,2601463.0,1199697.375,196.0
4625,100,4.0,2000,2711178.25,1266196.125,7.0
4626,53,2.0,1630,2531472.75,1156243.125,146.0
4627,60,2.0,800,2558175.25,1185014.75,47.0
4628,50,1.0,940,2607464.75,1228587.375,124.0
4629,143,6.0,3410,2699778.25,1262609.25,97.0
4630,86,4.0,2238,2697653.75,1244436.25,156.0
4631,96,4.0,1750,2642623.5,1249870.375,58.0
4632,76,3.0,1520,2608366.25,1258826.875,62.0
4633,74,3.0,1370,2761509.75,1259918.0,45.0
4634,84,4.0,1880,2621546.0,1261530.0,243.0
4635,86,4.0,1870,2706543.75,1231518.25,134.0
4636,119,4.0,1850,2614331.25,1239654.625,37.0
4637,47,2.0,1296,2536385.0,1153916.125,242.0
4638,80,3.0,1990,2537143.0,1153895.625,215.0
4640,50,3.0,1650,2719542.5,1101115.625,35.0
4641,73,3.0,1320,2657869.0,1254020.5,78.0
4642,100,4.0,7367,2602341.0,1128261.25,31.0
4643,80,3.0,1500,2593529.5,1245797.25,16.0
4645,49,2.0,1460,2539152.0,1152700.5,44.0
4646,80,3.0,1620,2579004.75,1164061.375,7.0
4647,107,4.0,2640,2597701.75,1199716.25,229.0
4649,20,1.0,2000,2681067.0,1249932.0,80.0
4650,114,4.0,1430,2560891.25,1166942.5,55.0
4651,89,2.0,1520,2591798.75,1200439.5,
4652,64,3.0,2100,2681240.0,1247130.5,149.0
4653,50,2.0,1200,2721392.25,1078250.75,43.0
4654,38,1.0,995,2572583.25,1146309.0,18.0
4655,65,2.0,1465,2586728.25,1221559.5,113.0
4656,85,3.0,2245,2554289.0,1146222.75,364.0
4658,64,3.0,1600,2676795.75,1283322.875,25.0
4659,100,4.0,2435,2526739.0,1151707.75,117.0
4660,77,3.0,1510,2578946.5,1163391.75,34.0
4661,107,4.0,2210,2645540.75,1245770.875,64.0
4662,31,1.0,1600,2683908.0,1248622.375,129.0
4663,58,2.0,1020,2722240.5,1118103.125,180.0
4664,61,3.0,1530,2610620.75,1268361.75,91.0
4665,94,3.0,2090,2622603.75,1259691.125,12.0
4666,130,5.0,2890,2683648.25,1251786.625,164.0
4667,102,3.0,2850,2529551.75,1153249.0,70.0
4668,92,5.0,1530,2558667.5,1203568.625,95.0
4669,65,2.0,1660,2664945.75,1258477.0,41.0
4670,65,3.0,1310,2612384.0,1268640.125,440.0
4671,116,4.0,2490,2747468.25,1255149.5,92.0
4672,54,2.0,1250,2573093.5,1178417.125,57.0
4673,74,3.0,1739,2670445.0,1246369.375,107.0
4674,65,3.0,1650,2551797.25,1172798.875,26.0
4675,124,4.0,1400,2576749.0,1234000.625,
4676,50,2.0,1550,2754856.25,1225864.5,72.0
4677,110,3.0,1310,2603079.5,1184353.875,75.0
4678,65,3.0,1565,2612336.75,1220368.125,50.0
4679,67,2.0,2567,2684432.75,1245853.625,230.0
4680,127,4.0,2850,2692590.25,1267573.0,33.0
4681,30,1.0,2600,2679805.25,1250383.375,71.0
4682,94,3.0,1988,2696874.25,1262157.875,84.0
4683,65,4.0,2365,2683503.5,1248736.875,165.0
4684,57,3.0,800,2664126.0,1259450.75,162.0
4685,120,4.0,2450,2692957.75,1248863.375,107.0
4686,63,2.0,1030,2612745.25,1266942.875,101.0
4687,32,1.0,1500,2500614.25,1118652.25,483.0
4688,90,4.0,1862,2576666.0,1184941.125,37.0
4689,100,5.0,2900,2541905.0,1156349.25,52.0
4690,62,3.0,1865,2538081.5,1153529.125,155.0
4691,58,2.0,1600,2688639.5,1281687.625,85.0
4692,82,3.0,1500,2677896.25,1233462.25,66.0
4693,55,3.0,1550,2495094.25,1121058.875,202.0
4694,30,2.0,1170,2605923.75,1228779.875,55.0
4695,32,1.0,526,2747215.0,1254915.875,174.0
4696,60,3.0,920,2568997.25,1109486.375,33.0
4697,86,2.0,2750,2665551.0,1258917.0,25.0
4698,98,3.0,1780,2559823.0,1171581.375,74.0
4699,121,5.0,2130,2634529.5,1245088.375,135.0
4700,65,3.0,1530,2557609.75,1203839.25,62.0
4701,58,3.0,1200,2704097.0,1255384.625,73.0
4702,75,3.0,1260,2623829.5,1208802.75,37.0
4703,75,3.0,2550,2665966.5,1259069.125,83.0
4704,42,1.0,1734,2679919.25,1248863.125,154.0
4705,70,3.0,1750,2573366.75,1174694.125,
4706,49,2.0,1150,2572016.75,1163604.25,
4707,94,3.0,2060,2622628.25,1259622.875,12.0
4708,86,3.0,1860,2624312.0,1257789.75,101.0
4709,59,2.0,2030,2681165.75,1249516.75,
4710,46,1.0,1060,2726539.5,1269810.875,103.0
4711,85,3.0,1220,2690358.0,1284522.625,59.0
4712,55,2.0,1290,2537415.0,1154493.125,149.0
4713,44,2.0,1510,2500392.25,1119540.125,77.0
4714,47,2.0,1370,2539813.0,1151757.875,120.0
4715,63,2.0,1120,2592508.5,1224630.875,
4716,25,1.0,790,2599684.5,1200367.0,190.0
4717,100,4.0,2140,2607494.5,1266587.5,70.0
4718,100,4.0,2200,2688887.0,1279969.375,23.0
4719,110,4.0,1590,2635151.5,1243610.0,172.0
4720,20,1.0,1298,2538073.0,1152723.25,140.0
4721,68,3.0,1100,2585623.0,1221210.375,241.0
4722,60,2.0,2259,2682896.25,1251591.5,229.0
4723,30,1.0,2450,2507489.25,1137587.5,131.0
4724,48,2.0,1695,2538320.5,1152344.0,23.0
4725,39,1.0,1340,2601500.25,1200368.875,141.0
4726,66,2.0,1855,2703529.5,1243380.125,88.0
4727,96,5.0,1120,2572564.25,1251651.75,64.0
4728,98,4.0,3440,2676139.25,1250526.5,286.0
4730,98,4.0,1800,2712780.5,1264344.875,31.0
4731,38,1.0,710,2714762.0,1225838.375,82.0
4732,90,4.0,1770,2610075.25,1264824.75,145.0
4733,62,2.0,1643,2685914.0,1251515.75,88.0
4734,37,2.0,2450,2676818.0,1250197.625,99.0
4735,51,2.0,1650,2705931.5,1232295.75,210.0
4736,130,4.0,1520,2593283.25,1122289.5,55.0
4737,95,3.0,1250,2721900.25,1123959.25,44.0
4738,51,2.0,1380,2538080.0,1154074.0,19.0
4739,95,3.0,2000,2713466.75,1095135.625,73.0
4740,40,1.0,1599,2692034.0,1229381.0,3.0
4742,100,4.0,1750,2738031.25,1249195.75,121.0
4743,100,4.0,2124,2687157.25,1252658.25,91.0
4744,70,3.0,1360,2707454.5,1234277.0,126.0
4745,88,3.0,1720,2612207.25,1258775.0,102.0
4746,107,3.0,1450,2619943.25,1228977.375,51.0
4747,75,3.0,1660,2596750.5,1227283.0,39.0
4748,125,5.0,2480,2695376.25,1261222.625,168.0
4749,77,4.0,2695,2537736.75,1151759.5,278.0
4750,61,2.0,1770,2702240.5,1242585.25,41.0
4751,31,1.0,1000,2646221.5,1248517.875,97.0
4752,40,1.0,1603,2702745.75,1242373.0,27.0
4753,90,4.0,1800,2543861.75,1171562.0,46.0
4754,144,5.0,2800,2671466.25,1256905.5,43.0
4755,52,2.0,980,2593529.5,1245797.25,16.0
4756,78,3.0,700,2720022.25,1081102.5,26.0
4757,107,4.0,2050,2540584.75,1165409.25,27.0
4758,70,,730,2553240.0,1216897.125,94.0
4759,164,4.0,2900,2611726.5,1267788.0,108.0
4760,123,4.0,1480,2717784.0,1135539.375,41.0
4761,85,3.0,1520,2744629.5,1253635.25,197.0
4762,88,3.0,1975,2578211.25,1180713.75,
4763,78,3.0,3040,2683688.25,1251796.75,164.0
4764,72,3.0,855,2595491.0,1226064.625,55.0
4765,85,4.0,1500,2571176.25,1163032.625,991.0
4766,63,3.0,1080,2734075.5,1267797.125,21.0
4767,85,3.0,950,2720132.0,1080814.375,64.0
4768,65,3.0,1540,2666398.75,1213218.5,48.0
4769,98,4.0,2070,2691622.0,1282234.125,81.0
4770,80,3.0,1685,2539390.5,1151610.375,194.0
4771,123,4.0,1700,2624380.25,1232936.125,9.0
4772,72,2.0,900,2592279.0,1252876.5,16.0
4773,87,4.0,1930,2608744.75,1266299.25,148.0
4774,73,3.0,1750,2536294.5,1154596.0,126.0
4775,116,4.0,1650,2572909.0,1252222.875,
4776,23,1.0,1478,2611596.75,1266062.0,156.0
4777,86,3.0,2150,2684714.0,1238723.875,92.0
4778,100,4.0,1600,2731752.0,1267059.5,73.0
4779,115,4.0,3080,2605493.0,1199648.0,6.0
4780,53,2.0,1400,2562349.0,1152539.0,61.0
4781,75,3.0,1750,2690111.5,1249906.25,77.0
4782,75,2.0,1290,2761184.0,1259225.75,15.0
4783,72,3.0,1590,2539879.25,1181136.0,102.0
4784,62,2.0,1250,2593152.25,1246058.375,127.0
4786,75,3.0,2000,2602669.5,1199457.875,94.0
4787,78,4.0,1160,2551387.0,1169035.75,161.0
4788,68,2.0,1934,2536670.0,1152917.875,245.0
4789,106,4.0,1560,2628541.25,1233149.75,76.0
4790,52,2.0,1630,2533330.0,1152098.0,19.0
4791,166,6.0,2950,2612245.25,1260582.375,53.0
4792,137,5.0,2150,2609279.25,1267218.0,85.0
4793,74,2.0,1620,2656834.0,1249296.75,60.0
4794,31,1.0,810,2566533.0,1118874.75,90.0
4795,116,4.0,2125,2585618.75,1220626.0,124.0
4796,87,3.0,1760,2627018.0,1225582.625,32.0
4797,73,3.0,1990,2687804.0,1246306.0,76.0
4798,135,3.0,1380,2578028.25,1191875.125,35.0
4799,75,3.0,1220,2590032.5,1220825.25,73.0
4800,28,1.0,1100,2613311.25,1177755.375,113.0
4801,110,3.0,1600,2659161.25,1258440.375,91.0
4802,53,2.0,1550,2610189.25,1268229.25,119.0
4803,89,3.0,1591,2650319.0,1245759.375,58.0
4804,96,3.0,1910,2730153.75,1270493.0,5.0
4805,88,3.0,2650,2684909.5,1253259.5,225.0
4806,60,2.0,1450,2742524.25,1252423.875,88.0
4807,37,2.0,1800,2683331.5,1261324.25,7.0
4808,53,2.0,1256,2608839.0,1226105.25,155.0
4809,50,2.0,2205,2680710.0,1248272.75,108.0
4810,70,3.0,1270,2667104.25,1256048.375,252.0
4811,77,4.0,1250,2636062.5,1244104.25,95.0
4812,120,4.0,1490,2761840.5,1260219.5,3.0
4813,230,5.0,10900,2682545.75,1246846.75,29.0
4814,97,3.0,1647,2640672.0,1226474.75,98.0
4815,71,3.0,1295,2722042.0,1258232.625,112.0
4816,85,3.0,1450,2607071.0,1126537.25,182.0
4817,85,3.0,2300,2537755.0,1151495.625,281.0
4818,82,4.0,1900,2664799.0,1212016.625,104.0
4819,68,4.0,1520,2578559.75,1183814.875,185.0
4820,55,2.0,1730,2537533.5,1152935.5,367.0
4821,48,2.0,1710,2665531.5,1212280.375,89.0
4822,58,2.0,1806,2683303.25,1248876.75,169.0
4823,59,2.0,2300,2679171.5,1249423.875,
4824,53,2.0,2400,2684188.0,1246902.625,88.0
4825,53,2.0,1965,2687070.5,1234808.125,239.0
4826,90,4.0,1680,2556300.0,1171800.0,
4827,110,4.0,1900,2706140.25,1254463.5,88.0
4828,83,3.0,1780,2612086.25,1262376.625,191.0
4829,52,2.0,1380,2710727.0,1225956.0,189.0
4830,77,2.0,1476,2628151.25,1257149.75,71.0
4831,80,3.0,1430,2604996.75,1210587.625,68.0
4832,94,3.0,1988,2696874.25,1262157.875,84.0
4833,44,2.0,1870,2600835.75,1199767.25,299.0
4834,72,2.0,1690,2645573.75,1245963.25,72.0
4835,54,2.0,1800,2599429.0,1200537.25,158.0
4836,78,4.0,1800,2699155.75,1115508.5,32.0
4837,169,5.0,4800,2498382.75,1113428.75,7.0
4838,105,3.0,2050,2599899.5,1198669.75,137.0
4839,73,3.0,1400,2604563.0,1202276.125,89.0
4840,49,2.0,1460,2539152.0,1152700.5,44.0
4841,98,3.0,1963,2592956.25,1246128.5,13.0
4843,84,3.0,1430,2607628.25,1266775.5,197.0
4844,80,4.0,1800,2608157.5,1228726.0,53.0
4846,68,2.0,1590,2612422.25,1268810.875,
4847,80,3.0,1590,2635038.25,1231161.25,36.0
4848,109,4.0,1680,2626422.25,1229397.625,68.0
4849,66,2.0,825,2574108.0,1230283.25,59.0
4850,55,2.0,1720,2689201.5,1246551.25,64.0
4851,84,3.0,1560,2574469.25,1205760.0,89.0
4852,106,4.0,2555,2542041.5,1156011.0,35.0
4853,90,3.0,990,2553973.0,1217363.875,115.0
4854,42,2.0,1280,2599387.5,1198420.125,143.0
4855,93,2.0,2085,2614655.0,1269098.125,147.0
4856,63,3.0,1490,2601401.0,1207490.375,133.0
4857,96,3.0,1650,2543803.5,1155104.875,6.0
4858,56,2.0,1575,2612904.5,1266089.375,42.0
4859,133,3.0,2300,2606219.0,1262015.125,31.0
4860,55,2.0,1080,2718153.25,1135012.875,
4861,120,2.0,2050,2558615.0,1147330.0,13.0
4862,89,3.0,1700,2759267.75,1190738.875,209.0
4863,55,2.0,1560,2534532.75,1154728.0,191.0
4864,79,3.0,1450,2552871.75,1215958.75,48.0
4865,93,4.0,2910,2680322.5,1250887.0,88.0
4866,65,2.0,1630,2537378.0,1153137.0,240.0
4867,86,3.0,2020,2749333.0,1259142.125,57.0
4868,60,2.0,2200,2528877.25,1161594.875,14.0
4869,93,3.0,1640,2655430.0,1242470.25,26.0
4870,65,2.0,800,2623865.75,1257896.75,87.0
4871,113,4.0,3250,2690212.25,1253150.0,82.0
4872,66,2.0,2070,2682528.5,1252234.125,74.0
4873,98,4.0,2020,2605493.0,1199648.0,6.0
4874,132,4.0,2900,2699826.0,1262573.125,166.0
4876,87,4.0,2400,2496042.25,1117640.875,493.0
4877,67,2.0,1760,2682327.25,1239857.25,101.0
4878,55,2.0,970,2712672.25,1233273.5,89.0
4879,150,4.0,2850,2673137.75,1237692.625,3.0
4880,64,2.0,2270,2503776.25,1116641.5,145.0
4882,64,3.0,2370,2499193.25,1119046.75,356.0
4883,82,4.0,2940,2499313.0,1119031.25,566.0
4884,85,3.0,2200,2613940.0,1176556.0,38.0
4885,100,3.0,2200,2614540.25,1178700.75,75.0
4886,58,3.0,1520,2658081.0,1259394.5,73.0
4887,58,2.0,1600,2663987.5,1213463.5,97.0
4888,76,4.0,1423,2627925.25,1221315.875,5.0
4889,44,2.0,1360,2577565.0,1183471.25,174.0
4890,74,3.0,878,2585304.0,1226899.875,41.0
4891,53,2.0,1300,2755326.25,1221494.625,62.0
4892,64,3.0,1525,2532892.0,1153791.625,248.0
4893,93,3.0,2475,2677458.5,1256187.0,68.0
4894,80,3.0,1250,2598274.0,1229069.625,
4896,99,4.0,2687,2536620.25,1152898.625,171.0
4897,95,5.0,1760,2709001.75,1267900.625,115.0
4898,75,2.0,1856,2680696.75,1262719.25,16.0
4899,105,4.0,1970,2621322.5,1237490.375,48.0
4900,86,3.0,1840,2586197.0,1222309.625,
4901,89,3.0,1360,2605822.0,1228512.0,152.0
4902,119,4.0,2400,2672653.75,1255622.75,55.0
4903,52,2.0,2680,2689020.0,1221016.75,95.0
4904,104,4.0,1700,2604439.75,1251557.625,105.0
4905,53,3.0,1750,2664960.5,1270590.375,37.0
4906,97,4.0,2925,2664798.5,1211870.0,42.0
4907,87,4.0,1550,2647659.75,1249135.0,90.0
4908,127,4.0,5568,2684398.0,1246410.25,153.0
4909,92,3.0,1600,2611698.5,1268387.5,320.0
4910,82,3.0,1430,2630170.25,1268405.5,142.0
4911,113,4.0,1740,2722957.0,1262677.125,47.0
4912,81,3.0,1770,2571368.25,1167055.375,64.0
4913,62,3.0,2300,2500843.25,1116182.125,408.0
4914,123,4.0,2550,2714428.0,1229396.25,
4915,118,4.0,1400,2721546.0,1116396.75,67.0
4916,150,4.0,4800,2538508.5,1151822.0,234.0
4917,180,7.0,2150,2570971.25,1182371.25,5.0
4918,83,3.0,2030,2622630.5,1259673.0,12.0
4919,74,3.0,1520,2745935.25,1270091.375,168.0
4920,83,4.0,1400,2607035.75,1228676.875,102.0
4921,89,3.0,1440,2664597.75,1215194.875,130.0
4922,97,3.0,2800,2703024.0,1237170.0,13.0
4923,92,4.0,2750,2683738.25,1252746.5,110.0
4925,88,3.0,2000,2614254.75,1209861.375,
4926,110,5.0,1714,2608798.5,1220141.25,79.0
4927,148,4.0,3104,2700824.0,1250252.0,64.0
4928,59,2.0,1280,2562898.25,1122906.625,83.0
4929,95,4.0,3520,2501368.5,1116546.0,255.0
4930,77,3.0,1760,2554700.25,1188429.0,
4931,72,3.0,1600,2663937.75,1260345.625,167.0
4932,61,3.0,1229,2655939.25,1248960.625,75.0
4933,36,1.0,1050,2599191.25,1200315.125,239.0
4934,59,3.0,1400,2599604.0,1200434.5,210.0
4935,73,2.0,1790,2622630.5,1259673.0,12.0
4936,71,3.0,1505,2611286.75,1268583.75,309.0
4937,77,3.0,1600,2578254.75,1182682.875,91.0
4938,118,4.0,2260,2746548.0,1255576.125,77.0
4939,58,2.0,3300,2683200.75,1247323.75,179.0
4940,68,3.0,1430,2595339.0,1155656.0,
4941,56,2.0,1380,2612402.25,1268320.0,80.0
4942,89,3.0,1700,2598221.0,1195648.25,87.0
4943,85,3.0,3750,2673531.5,1253172.125,5.0
4945,65,2.0,1980,2676340.5,1238912.25,112.0
4946,68,3.0,1250,2585875.5,1219384.375,267.0
4947,83,2.0,2200,2729386.0,1219850.0,
4948,142,5.0,2910,2701604.0,1234507.625,29.0
4949,96,3.0,1740,2578222.5,1182845.25,198.0
4950,116,4.0,2150,2578079.75,1183422.25,63.0
4951,80,3.0,1660,2687005.5,1245801.125,56.0
4952,72,2.0,1150,2643164.25,1247409.125,72.0
4953,50,2.0,1150,2723336.75,1077867.5,35.0
4954,83,4.0,1630,2731059.75,1278001.875,109.0
4956,35,1.0,1100,2652169.5,1249028.625,40.0
4957,70,3.0,700,2581789.0,1226739.25,
4958,72,2.0,1600,2601285.25,1199744.375,180.0
4959,78,3.0,1920,2689082.25,1249941.625,30.0
4960,26,2.0,1790,2500171.75,1117730.25,37.0
4961,100,4.0,1665,2553683.75,1165034.0,6.0
4962,75,4.0,1590,2584575.75,1207334.25,32.0
4963,68,2.0,1560,2622603.75,1259691.125,12.0
4964,97,3.0,1630,2582702.75,1185545.25,71.0
4965,102,4.0,2210,2615710.0,1269251.0,47.0
4966,108,3.0,4490,2681798.25,1247614.625,93.0
4967,56,2.0,1550,2716921.5,1096560.25,64.0
4968,60,2.0,1827,2531226.5,1154122.0,26.0
4969,50,2.0,935,2585485.25,1221296.5,196.0
4970,146,5.0,2290,2659673.0,1261669.5,58.0
4971,58,2.0,2190,2686337.75,1255276.5,
4972,46,2.0,890,2578247.0,1182807.875,198.0
4973,111,4.0,2240,2758906.25,1239965.375,
4974,80,3.0,980,2627173.25,1210148.5,9.0
4975,44,2.0,950,2716790.0,1095188.0,6.0
4976,53,2.0,1500,2505578.75,1146221.75,67.0
4977,97,3.0,2700,2709024.5,1225981.875,61.0
4978,55,2.0,1050,2586036.25,1221342.875,167.0
4979,69,3.0,1000,2704548.0,1113313.0,92.0
4980,75,2.0,2054,2689406.25,1251404.875,
4981,49,2.0,730,2596971.5,1226909.375,133.0
4982,83,4.0,1240,2615544.5,1169797.0,87.0
4983,85,3.0,1500,2745832.75,1257737.125,45.0
4984,29,1.0,1040,2557136.25,1203213.25,41.0
4985,94,4.0,1690,2614270.0,1212519.5,10.0
4987,125,4.0,1400,2586514.75,1220822.5,80.0
4988,99,3.0,2400,2668524.75,1211644.25,156.0
4989,75,4.0,2900,2500547.0,1117605.125,92.0
4990,73,3.0,1750,2536350.25,1154655.0,104.0
4991,32,1.0,1210,2665973.5,1258998.25,62.0
4992,67,2.0,1800,2665260.75,1211730.125,86.0
4993,50,1.0,1480,2599454.0,1197654.125,50.0
4994,55,2.0,2500,2502197.0,1125783.75,52.0
4995,55,2.0,2500,2502197.0,1125783.75,52.0
4996,90,3.0,2100,2612305.25,1266553.5,32.0
4997,74,3.0,2390,2612055.5,1265525.5,242.0
4998,68,3.0,840,2596945.25,1226922.125,133.0
4999,35,1.0,1110,2746013.5,1254236.0,70.0
5000,89,3.0,1650,2620372.75,1237482.875,50.0
5001,65,3.0,1440,2567320.5,1132413.875,50.0
5002,107,4.0,1470,2660415.25,1263163.625,137.0
5003,56,2.0,1270,2720383.25,1080997.5,82.0
5004,61,2.0,1470,2656586.0,1240815.625,87.0
5005,82,3.0,2300,2558848.0,1143379.5,
5006,84,3.0,1900,2622300.75,1259708.75,58.0
5007,53,2.0,2490,2687157.0,1245724.125,92.0
5008,50,1.0,3600,2709078.75,1114101.0,
5009,110,4.0,1350,2612825.0,1239750.0,10.0
5010,189,5.0,3900,2571113.5,1163779.375,144.0
5011,110,4.0,1870,2580676.0,1200498.25,48.0
5012,122,4.0,1730,2614547.25,1212236.75,56.0
5013,105,3.0,1954,2679123.25,1258492.375,27.0
5014,61,2.0,1220,2587565.5,1221311.125,91.0
5015,66,3.0,800,2574684.5,1230417.0,16.0
5016,50,2.0,2080,2683198.0,1250384.0,106.0
5017,50,2.0,1890,2681731.0,1241015.5,26.0
5018,137,4.0,2050,2716901.0,1272821.0,52.0
5019,135,3.0,5950,2682562.75,1244113.625,41.0
5020,57,2.0,1490,2635674.0,1241314.25,
5021,137,5.0,2850,2648668.75,1247472.5,11.0
5022,53,2.0,1615,2516115.0,1146890.0,3.0
5023,71,3.0,1750,2705887.75,1115119.75,16.0
5024,116,4.0,2070,2722316.25,1258284.875,79.0
5025,85,3.0,1670,2624773.25,1266205.25,189.0
5026,61,2.0,1440,2713292.0,1270684.375,68.0
5027,100,3.0,2440,2707092.5,1236387.75,57.0
5028,22,1.0,1500,2673491.5,1251312.875,
5029,62,2.0,2578,2684884.75,1251175.75,24.0
5030,82,3.0,1970,2622630.5,1259673.0,12.0
5031,63,3.0,1950,2686818.0,1246215.875,91.0
5032,60,2.0,1850,2678729.75,1249276.125,179.0
5033,50,2.0,1450,2711243.5,1092259.75,20.0
5034,109,3.0,2009,2716765.75,1225247.625,61.0
5035,76,3.0,1100,2636922.5,1246377.125,6.0
5036,80,3.0,1600,2761068.0,1260382.0,
5037,102,3.0,1550,2632329.5,1243940.625,64.0
5038,80,3.0,2230,2689725.5,1249956.25,139.0
5039,105,4.0,3190,2677855.75,1251141.125,75.0
5040,63,2.0,1210,2635427.0,1241205.625,115.0
5041,71,2.0,1810,2665560.0,1208935.25,216.0
5042,70,3.0,1550,2538531.0,1180786.5,68.0
5043,84,3.0,1630,2613913.5,1210679.25,93.0
5044,106,3.0,2360,2717834.75,1097139.875,179.0
5045,97,3.0,2970,2677218.75,1251442.625,91.0
5046,91,3.0,1900,2553284.0,1156095.0,28.0
5047,78,3.0,2340,2683790.25,1246191.625,
5048,54,2.0,1800,2599429.0,1200537.25,158.0
5049,112,4.0,1850,2722810.75,1214400.0,54.0
5050,113,4.0,2100,2721555.25,1256598.125,49.0
5051,39,2.0,1200,2526197.75,1150153.5,75.0
5052,80,5.0,1550,2711732.75,1100290.5,22.0
5053,137,3.0,3300,2683743.0,1232431.25,5.0
5055,61,2.0,2465,2679513.25,1249096.25,83.0
5056,93,4.0,1400,2568081.75,1190992.5,150.0
5057,101,4.0,2220,2603575.25,1198274.875,127.0
5058,35,1.0,780,2743609.0,1254422.125,5.0
5059,81,3.0,1930,2758715.25,1191878.125,103.0
5060,48,2.0,1300,2716123.75,1098950.875,28.0
5061,25,1.0,1150,2541813.5,1155693.625,21.0
5062,28,1.0,750,2589353.75,1218523.75,95.0
5063,59,3.0,1600,2599604.0,1200434.5,210.0
